,ProjectName,methodName,methodBody,methodBodyLength,TotalMN,Prefix,Rank,AllOccurrance
102,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,get connect timeout,@ override public int   (  )  {  return config instance . get int property ( namespace  +  connect   timeout   key  values . default   connect   timeout )  . get (  )  ;   }  ,175,3,connect,2,"[91, 135]"
103,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,get connect timeout,@ override public int   (  )  {  return config instance . get int property ( namespace  +  connect   timeout   key  values . default   connect   timeout )  . get (  )  ;   }  ,175,3,timeout,3,"[101, 145]"
104,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,get namespace,@ override public  string   (  )  {  return namespace ;   }  ,61,2,get,1,[]
105,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,get namespace,@ override public  string   (  )  {  return namespace ;   }  ,61,2,namespace,2,[44]
106,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,get num retries,@ override public int   (  )  {  return config instance . get int property ( namespace  +  num   retries   key  values . default   num   retries )  . get (  )  ;   }  ,167,3,get,1,"[58, 150]"
107,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,get num retries,@ override public int   (  )  {  return config instance . get int property ( namespace  +  num   retries   key  values . default   num   retries )  . get (  )  ;   }  ,167,3,num,2,"[91, 131]"
108,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,get num retries,@ override public int   (  )  {  return config instance . get int property ( namespace  +  num   retries   key  values . default   num   retries )  . get (  )  ;   }  ,167,3,retries,3,"[97, 137]"
109,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,get read timeout,@ override public int   (  )  {  return config instance . get int property ( namespace  +  read   timeout   key  values . default   read   timeout )  . get (  )  ;   }  ,169,3,get,1,"[58, 152]"
110,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,get read timeout,@ override public int   (  )  {  return config instance . get int property ( namespace  +  read   timeout   key  values . default   read   timeout )  . get (  )  ;   }  ,169,3,read,2,"[91, 132]"
111,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,get read timeout,@ override public int   (  )  {  return config instance . get int property ( namespace  +  read   timeout   key  values . default   read   timeout )  . get (  )  ;   }  ,169,3,timeout,3,"[98, 139]"
112,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,should fail fast on first load,@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  fail   fast   on   first   load   key true )  . get (  )  ;   }  ,164,6,should,1,[]
113,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,should fail fast on first load,@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  fail   fast   on   first   load   key true )  . get (  )  ;   }  ,164,6,fail,2,[99]
114,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,should fail fast on first load,@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  fail   fast   on   first   load   key true )  . get (  )  ;   }  ,164,6,fast,3,[106]
115,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,should fail fast on first load,@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  fail   fast   on   first   load   key true )  . get (  )  ;   }  ,164,6,on,4,"[45, 113]"
116,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,should fail fast on first load,@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  fail   fast   on   first   load   key true )  . get (  )  ;   }  ,164,6,first,5,[118]
117,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,should fail fast on first load,@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  fail   fast   on   first   load   key true )  . get (  )  ;   }  ,164,6,load,6,[126]
118,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,should log amazon metadata errors,@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  log   metadata   error   key false )  . get (  )  ;   }  ,156,5,should,1,[]
119,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,should log amazon metadata errors,@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  log   metadata   error   key false )  . get (  )  ;   }  ,156,5,log,2,[99]
120,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,should log amazon metadata errors,@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  log   metadata   error   key false )  . get (  )  ;   }  ,156,5,amazon,3,[]
121,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,should log amazon metadata errors,@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  log   metadata   error   key false )  . get (  )  ;   }  ,156,5,metadata,4,[105]
122,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,should log amazon metadata errors,@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  log   metadata   error   key false )  . get (  )  ;   }  ,156,5,errors,5,[]
123,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,should validate instance id,@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  should   validate   instance   id   key true )  . get (  )  ;   }  ,166,4,should,1,[99]
124,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,should validate instance id,@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  should   validate   instance   id   key true )  . get (  )  ;   }  ,166,4,validate,2,[108]
125,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,should validate instance id,@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  should   validate   instance   id   key true )  . get (  )  ;   }  ,166,4,instance,3,"[51, 119]"
126,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\Archaius1AmazonInfoConfig.java,should validate instance id,@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  should   validate   instance   id   key true )  . get (  )  ;   }  ,166,4,id,4,"[7, 111, 130]"
127,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\CloudInstanceConfig.java, cloud instance config,  (  string namespace  amazon info config amazon info config  amazon info initial info boolean eager init )  {  super ( namespace )  ;  this . amazon info config = amazon info config ;  if  ( eager init )   {   refreshable amazon info provider .  fallback address provider fallback address provider = new  refreshable amazon info provider .  fallback address provider (  )  {  @ override public  string get fallback ip (  )  {  return  cloud instance config . super . get ip address (  )  ;   }  @ override public  string get fallback hostname (  )  {  return  cloud instance config . super . get host name ( false )  ;   }   }   ;  this . amazon info holder = new  refreshable amazon info provider ( amazon info config fallback address provider )  ;   }  else  {  this . amazon info holder = new  refreshable amazon info provider ( initial info amazon info config )  ;   }   }  ,879,3,cloud,1,"[436, 561]"
128,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\CloudInstanceConfig.java, cloud instance config,  (  string namespace  amazon info config amazon info config  amazon info initial info boolean eager init )  {  super ( namespace )  ;  this . amazon info config = amazon info config ;  if  ( eager init )   {   refreshable amazon info provider .  fallback address provider fallback address provider = new  refreshable amazon info provider .  fallback address provider (  )  {  @ override public  string get fallback ip (  )  {  return  cloud instance config . super . get ip address (  )  ;   }  @ override public  string get fallback hostname (  )  {  return  cloud instance config . super . get host name ( false )  ;   }   }   ;  this . amazon info holder = new  refreshable amazon info provider ( amazon info config fallback address provider )  ;   }  else  {  this . amazon info holder = new  refreshable amazon info provider ( initial info amazon info config )  ;   }   }  ,879,3,instance,2,"[442, 567]"
129,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\CloudInstanceConfig.java, cloud instance config,  (  string namespace  amazon info config amazon info config  amazon info initial info boolean eager init )  {  super ( namespace )  ;  this . amazon info config = amazon info config ;  if  ( eager init )   {   refreshable amazon info provider .  fallback address provider fallback address provider = new  refreshable amazon info provider .  fallback address provider (  )  {  @ override public  string get fallback ip (  )  {  return  cloud instance config . super . get ip address (  )  ;   }  @ override public  string get fallback hostname (  )  {  return  cloud instance config . super . get host name ( false )  ;   }   }   ;  this . amazon info holder = new  refreshable amazon info provider ( amazon info config fallback address provider )  ;   }  else  {  this . amazon info holder = new  refreshable amazon info provider ( initial info amazon info config )  ;   }   }  ,879,3,config,3,"[35, 54, 155, 176, 451, 576, 713, 858]"
130,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\CloudInstanceConfig.java,get data center info,@ override public  data center info   (  )  {  return amazon info holder . get (  )  ;   }  ,92,4,get,1,[75]
131,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\CloudInstanceConfig.java,get data center info,@ override public  data center info   (  )  {  return amazon info holder . get (  )  ;   }  ,92,4,data,2,[19]
132,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\CloudInstanceConfig.java,get data center info,@ override public  data center info   (  )  {  return amazon info holder . get (  )  ;   }  ,92,4,center,3,[24]
133,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\CloudInstanceConfig.java,get data center info,@ override public  data center info   (  )  {  return amazon info holder . get (  )  ;   }  ,92,4,info,4,"[31, 61]"
134,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\CloudInstanceConfig.java,get default address resolution order,@ override public  string[]   (  )  {   string[] order = super . get default address resolution order (  )  ;  return  ( order . length  =  =  0 )   ?  default   aws   address   resolution   order : order ;   }  ,212,5,get,1,[65]
135,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\CloudInstanceConfig.java,get default address resolution order,@ override public  string[]   (  )  {   string[] order = super . get default address resolution order (  )  ;  return  ( order . length  =  =  0 )   ?  default   aws   address   resolution   order : order ;   }  ,212,5,default,2,"[69, 152]"
136,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\CloudInstanceConfig.java,get default address resolution order,@ override public  string[]   (  )  {   string[] order = super . get default address resolution order (  )  ;  return  ( order . length  =  =  0 )   ?  default   aws   address   resolution   order : order ;   }  ,212,5,address,3,"[77, 168]"
137,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\CloudInstanceConfig.java,get default address resolution order,@ override public  string[]   (  )  {   string[] order = super . get default address resolution order (  )  ;  return  ( order . length  =  =  0 )   ?  default   aws   address   resolution   order : order ;   }  ,212,5,resolution,4,"[85, 178]"
138,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\CloudInstanceConfig.java,get default address resolution order,@ override public  string[]   (  )  {   string[] order = super . get default address resolution order (  )  ;  return  ( order . length  =  =  0 )   ?  default   aws   address   resolution   order : order ;   }  ,212,5,order,5,"[49, 96, 121, 191, 199]"
139,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\CloudInstanceConfig.java,get fallback hostname,@ override public  string   (  )  {  return  cloud instance config . super . get host name ( false )  ;   }  ,109,3,get,1,[77]
140,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\CloudInstanceConfig.java,get fallback hostname,@ override public  string   (  )  {  return  cloud instance config . super . get host name ( false )  ;   }  ,109,3,fallback,2,[]
141,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\CloudInstanceConfig.java,get fallback hostname,@ override public  string   (  )  {  return  cloud instance config . super . get host name ( false )  ;   }  ,109,3,hostname,3,[]
142,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\CloudInstanceConfig.java,get fallback ip,@ override public  string   (  )  {  return  cloud instance config . super . get ip address (  )  ;   }  ,105,3,get,1,[77]
