,ProjectName,methodName,methodBody,methodBodyLength,TotalMN,Prefix,Rank,AllOccurrance
94,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectPropertyNamedArgumentFinder.java, object property named argument finder,"public   (  string prefix  object object )  {  this . prefix =  ( prefix  =  =  null || prefix . is empty (  )  )   ?  """" : prefix  +  "" . "" ;  this . object = object ;   }  ",41,5,finder,5,[]
95,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectPropertyNamedArgumentFinder.java, typed value,public   (  type type  object value )  {  this . type = type ;  this . value = value ;   }  ,21,2,typed,1,[]
96,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectPropertyNamedArgumentFinder.java, typed value,public   (  type type  object value )  {  this . type = type ;  this . value = value ;   }  ,21,2,value,2,"[6, 17, 19]"
97,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectPropertyNamedArgumentFinder.java,find,@ override public final  optional <  argument >    (  string name  statement context ctx )  {  if  ( name . starts with ( prefix )  )   {  final  string actual name = name . substring ( prefix . length (  )  )  ;  int separator = actual name . index of ( ,52,1,find,1,[]
98,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\CollectorColumnMapper.java, collector column mapper,  (  column mapper < t >  element mapper  collector < t a r >  collector )  {  this . element mapper = element mapper ;  this . collector = collector ;   }  ,32,3,collector,1,"[9, 15, 28, 30]"
99,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\CollectorColumnMapper.java, collector column mapper,  (  column mapper < t >  element mapper  collector < t a r >  collector )  {  this . element mapper = element mapper ;  this . collector = collector ;   }  ,32,3,column,2,[2]
100,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\CollectorColumnMapper.java, collector column mapper,  (  column mapper < t >  element mapper  collector < t a r >  collector )  {  this . element mapper = element mapper ;  this . collector = collector ;   }  ,32,3,mapper,3,"[3, 8, 21, 24]"
101,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\CollectorColumnMapper.java,build from result set,private r   (  array array  statement context ctx )  throws sql exception  {  a result = collector . supplier (  )  . get (  )  ;   bi consumer < a t >  accumulator = collector . accumulator (  )  ;  try  (  result set rs = array . get result set (  )  )  {  while  ( rs . next (  )  )   {  accumulator . accept ( result element mapper . map ( rs 2 ctx )  )  ;   }   }  return collector . finisher (  )  . apply ( result )  ;   }  ,95,4,build,1,[]
102,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\CollectorColumnMapper.java,build from result set,private r   (  array array  statement context ctx )  throws sql exception  {  a result = collector . supplier (  )  . get (  )  ;   bi consumer < a t >  accumulator = collector . accumulator (  )  ;  try  (  result set rs = array . get result set (  )  )  {  while  ( rs . next (  )  )   {  accumulator . accept ( result element mapper . map ( rs 2 ctx )  )  ;   }   }  return collector . finisher (  )  . apply ( result )  ;   }  ,95,4,from,2,[]
103,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\CollectorColumnMapper.java,build from result set,private r   (  array array  statement context ctx )  throws sql exception  {  a result = collector . supplier (  )  . get (  )  ;   bi consumer < a t >  accumulator = collector . accumulator (  )  ;  try  (  result set rs = array . get result set (  )  )  {  while  ( rs . next (  )  )   {  accumulator . accept ( result element mapper . map ( rs 2 ctx )  )  ;   }   }  return collector . finisher (  )  . apply ( result )  ;   }  ,95,4,result,3,"[15, 43, 50, 69, 92]"
104,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\CollectorColumnMapper.java,build from result set,private r   (  array array  statement context ctx )  throws sql exception  {  a result = collector . supplier (  )  . get (  )  ;   bi consumer < a t >  accumulator = collector . accumulator (  )  ;  try  (  result set rs = array . get result set (  )  )  {  while  ( rs . next (  )  )   {  accumulator . accept ( result element mapper . map ( rs 2 ctx )  )  ;   }   }  return collector . finisher (  )  . apply ( result )  ;   }  ,95,4,set,4,"[44, 51]"
105,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\CollectorColumnMapper.java,map,@ override public r   (  result set r int column number  statement context ctx )  throws sql exception  {  java . sql .  array array = r . get array ( column number )  ;  if  ( array  =  =  null )   {  return null ;   }  try  {  return build from result s,54,1,map,1,[]
106,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\ArrayColumnMapper.java, array column mapper,  (  column mapper <  ?  >  element mapper  class <  ?  >  component type )  {  this . element mapper = element mapper ;  this . component type = component type ;   }  ,33,3,array,1,[]
107,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\ArrayColumnMapper.java, array column mapper,  (  column mapper <  ?  >  element mapper  class <  ?  >  component type )  {  this . element mapper = element mapper ;  this . component type = component type ;   }  ,33,3,column,2,[2]
108,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\ArrayColumnMapper.java, array column mapper,  (  column mapper <  ?  >  element mapper  class <  ?  >  component type )  {  this . element mapper = element mapper ;  this . component type = component type ;   }  ,33,3,mapper,3,"[3, 8, 20, 23]"
109,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\ArrayColumnMapper.java,build array,private  object   ( java . sql .  array array  statement context ctx )  throws sql exception  {  if  (  ! unsupported   types . contains ( array . get base type (  )  )  )   {  try  {   object ary = array . get array (  )  ;  if  ( component type . equals ( ary . get class (  )  . get component type (  )  )  )   {  return ary ;   }   }  catch  (  sql feature not supported exception swallowed )   {   }   }  unsupported   types . add ( array . get base type (  )  )  ;  return build from result set ( array ctx )  ;   }  ,111,2,build,1,[102]
110,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\ArrayColumnMapper.java,build array,private  object   ( java . sql .  array array  statement context ctx )  throws sql exception  {  if  (  ! unsupported   types . contains ( array . get base type (  )  )  )   {  try  {   object ary = array . get array (  )  ;  if  ( component type . equals ( ary . get class (  )  . get component type (  )  )  )   {  return ary ;   }   }  catch  (  sql feature not supported exception swallowed )   {   }   }  unsupported   types . add ( array . get base type (  )  )  ;  return build from result set ( array ctx )  ;   }  ,111,2,array,2,"[8, 9, 26, 41, 44, 92, 107]"
111,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\ArrayColumnMapper.java,build from result set,private  object   ( java . sql .  array array  statement context ctx )  throws sql exception  {   list <  object >  list = new  array list <  >  (  )  ;  try  (  result set rs = array . get result set (  )  )  {  while  ( rs . next (  )  )   {  list . add ( element mapper . map ( rs 2 ctx )  )  ;   }   }   object ary =  array . new instance ( component type list . size (  )  )  ;  if  ( component type . is primitive (  )  )   {  for  ( int i = 0 ;  i  <  list . size (  )  ;  i +  +  )   {   array . set ( ary i list . get ( i )  )  ;   }  return ary ;   }  return list . to array (  (  object[] ) ary )  ;   }  ,152,4,build,1,[]
112,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\ArrayColumnMapper.java,build from result set,private  object   ( java . sql .  array array  statement context ctx )  throws sql exception  {   list <  object >  list = new  array list <  >  (  )  ;  try  (  result set rs = array . get result set (  )  )  {  while  ( rs . next (  )  )   {  list . add ( element mapper . map ( rs 2 ctx )  )  ;   }   }   object ary =  array . new instance ( component type list . size (  )  )  ;  if  ( component type . is primitive (  )  )   {  for  ( int i = 0 ;  i  <  list . size (  )  ;  i +  +  )   {   array . set ( ary i list . get ( i )  )  ;   }  return ary ;   }  return list . to array (  (  object[] ) ary )  ;   }  ,152,4,from,2,[]
113,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\ArrayColumnMapper.java,build from result set,private  object   ( java . sql .  array array  statement context ctx )  throws sql exception  {   list <  object >  list = new  array list <  >  (  )  ;  try  (  result set rs = array . get result set (  )  )  {  while  ( rs . next (  )  )   {  list . add ( element mapper . map ( rs 2 ctx )  )  ;   }   }   object ary =  array . new instance ( component type list . size (  )  )  ;  if  ( component type . is primitive (  )  )   {  for  ( int i = 0 ;  i  <  list . size (  )  ;  i +  +  )   {   array . set ( ary i list . get ( i )  )  ;   }  return ary ;   }  return list . to array (  (  object[] ) ary )  ;   }  ,152,4,result,3,"[34, 41]"
114,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\ArrayColumnMapper.java,build from result set,private  object   ( java . sql .  array array  statement context ctx )  throws sql exception  {   list <  object >  list = new  array list <  >  (  )  ;  try  (  result set rs = array . get result set (  )  )  {  while  ( rs . next (  )  )   {  list . add ( element mapper . map ( rs 2 ctx )  )  ;   }   }   object ary =  array . new instance ( component type list . size (  )  )  ;  if  ( component type . is primitive (  )  )   {  for  ( int i = 0 ;  i  <  list . size (  )  ;  i +  +  )   {   array . set ( ary i list . get ( i )  )  ;   }  return ary ;   }  return list . to array (  (  object[] ) ary )  ;   }  ,152,4,set,4,"[35, 42, 123]"
115,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\ArrayColumnMapper.java,map,@ override public  object   (  result set r int column number  statement context ctx )  throws sql exception  {  java . sql .  array array = r . get array ( column number )  ;  if  ( array  =  =  null )   {  return null ;   }  try  {  return build array (,53,1,map,1,[]
116,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectMethodArguments.java, object method arguments,public   (  string prefix  object object )  {  super ( prefix object )  ;  this . methods = class   methods . get ( object . get class (  )  )  ;   }  ,32,3,object,1,"[5, 6, 12, 24]"
117,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectMethodArguments.java, object method arguments,public   (  string prefix  object object )  {  super ( prefix object )  ;  this . methods = class   methods . get ( object . get class (  )  )  ;   }  ,32,3,method,2,[]
118,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectMethodArguments.java, object method arguments,public   (  string prefix  object object )  {  super ( prefix object )  ;  this . methods = class   methods . get ( object . get class (  )  )  ;   }  ,32,3,arguments,3,[]
119,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectMethodArguments.java,get nested argument finder,@ override  named argument finder   (  object obj )  {  return new  object method arguments ( null obj )  ;   }  ,21,4,get,1,[]
120,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectMethodArguments.java,get nested argument finder,@ override  named argument finder   (  object obj )  {  return new  object method arguments ( null obj )  ;   }  ,21,4,nested,2,[]
121,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectMethodArguments.java,get nested argument finder,@ override  named argument finder   (  object obj )  {  return new  object method arguments ( null obj )  ;   }  ,21,4,argument,3,[4]
122,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectMethodArguments.java,get nested argument finder,@ override  named argument finder   (  object obj )  {  return new  object method arguments ( null obj )  ;   }  ,21,4,finder,4,[5]
123,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectMethodArguments.java,get value,@ override  optional <  typed value >    (  string name  statement context ctx )  {   method method = methods . get ( name )  ;  if  ( method  =  =  null )   {  return  optional . empty (  )  ;   }   type type = method . get generic return type (  )  ;   ,53,2,get,1,"[21, 47]"
124,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectMethodArguments.java,get value,@ override  optional <  typed value >    (  string name  statement context ctx )  {   method method = methods . get ( name )  ;  if  ( method  =  =  null )   {  return  optional . empty (  )  ;   }   type type = method . get generic return type (  )  ;   ,53,2,value,2,[6]
125,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectMethodArguments.java,to string,"@ override public  string   (  )  {  return "" { lazy object functions arguments \""""  +  object  +  ""\"""" ;   }  ",21,2,to,1,[]
126,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectMethodArguments.java,to string,"@ override public  string   (  )  {  return "" { lazy object functions arguments \""""  +  object  +  ""\"""" ;   }  ",21,2,string,2,[4]
127,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\SqlArrayArgumentFactory.java,build,@ override public  optional <  argument >    (  type type  object value  config registry config )  {   class <  ?  >  erased type =  generic types . get erased type ( type )  ;  if  (  !  ( erased type . is array (  )  ||  collection . class . is assignab,52,1,build,1,[]
128,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\InferredSqlArrayTypeFactory.java, inferred sql array type factory,"  (  sql array type <  ?  >  array type )  {  this . element type = find generic parameter ( array type . get class (  )   sql array type . class )  . or else throw (  (  )   -  >  new  unsupported operation exception ( "" must use a concretely typed  sql array type here"" )  )  ;  this . array type = array type ;   }  ",69,5,inferred,1,[]
