,ProjectName,methodName,methodBody
84,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\client\TrackMessageSizeInterceptor.java,priority,@ override public priority   (  )  {  return  invokation order . before   default ;   }  
85,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\client\TrackMessageSizeInterceptor.java,to string,"@ override public  string   (  )  {  return ""  track  message  size  interceptor using ""  +  end string ;   }  "
86,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\client\TrackMessageSizeInterceptor.java,transform payload,"@ override public byte[]   (  atmosphere response response byte[] response draft byte[] data )  throws io exception  {  boolean write as bytes = io utils . is body binary ( response . request (  )  )  ;  if  ( write as bytes )   {  logger . warn ( "" cannot use  track message size interceptor with binary"
87,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,active clients,public  map <  string  long >    (  )  {  return active clients ;   }  
88,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,add broadcaster cache listener,@ override public  broadcaster cache   (  broadcaster cache listener l )  {  listeners . add ( l )  ;  return this ;   }  
89,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,add message,"private void   (  string broadcaster id  string client id  cache message message )  {   concurrent linked queue <  cache message >  client queue = messages . get ( client id )  ;  if  ( client queue  =  =  null )   {  if  ( active clients . get ( client id )   !  =  null )   {  client queue = new  concurrent linked queue <  >  (  )  ;  if  ( messages . put if absent ( client id client queue )   =  =  null )   {  logger . debug ( ""new queue created for message  {  }   broadcaster  {  }  for resource  {  }  "" message . get message (  )  broadcaster id client id )  ;   }   }  else  {  logger . debug ( "" client  {  }  is no longer active .   not caching message  {  }  for broadcaster  {  } "" client id message broadcaster id )  ;  return ;   }   }  notify add cache ( broadcaster id message )  ;  if  ( logger . is debug enabled (  )  )   {  logger . debug ( ""offering message  {  }   broadcaster  {  }  for resource  {  } "" message . get message (  )  broadcaster id client id )  ;   }  messages . get ( client id )  . offer ( message )  ;   }  "
90,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,add to cache,"@ override public  cache message   (  string broadcaster id  string uuid  broadcast message message )  {  if  ( logger . is trace enabled (  )  )   {  logger . trace ( "" adding for  atmosphere resource  {  }  cached messages  {  } "" uuid message . message (  )  )  ;  logger . trace ( "" active clients  {  } "" activec"
91,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,cache candidate,@ override public  broadcaster cache   (  string broadcaster id  string uuid )  {  long now =  system . current time millis (  )  ;  active clients . put ( uuid now )  ;  return this ;   }  
92,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,cleanup,@ override public void   (  )  {  messages . clear (  )  ;  active clients . clear (  )  ;  inspectors . clear (  )  ;  if  ( scheduled future  !  =  null )   {  scheduled future . cancel ( false )  ;  scheduled future = null ;   }   }  
93,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,clear cache,"@ override public  broadcaster cache   (  string broadcaster id  string uuid  cache message message )  {   concurrent linked queue <  cache message >  client queue = messages . get ( uuid )  ;  if  ( client queue  !  =  null )   {  logger . trace ( "" removing for broadcaster  {  }   atmosphere resource  {  }  cach"
94,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,configure,"@ override public void   (  atmosphere config config )  {   object o = config . properties (  )  . get ( ""shared"" )  ;  if  ( o  !  =  null )   {  shared =  boolean . parse boolean ( o . to string (  )  )  ;   }  if  ( shared )   {  task scheduler =  executors factory . get scheduler ( config )  ;   }  else  {  task scheduler =  executors"
95,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,exclude from cache,@ override public  broadcaster cache   (  string broadcaster id  atmosphere resource r )  {  active clients . remove ( r . uuid (  )  )  ;  return this ;   }  
96,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,inspect,protected boolean   (  broadcast message m )  {  for  (   broadcaster cache inspector b : inspectors )   {  if  (  ! b . inspect ( m )  )  return false ;   }  return true ;   }  
97,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,inspector,@ override public  broadcaster cache   (  broadcaster cache inspector b )  {  inspectors . add ( b )  ;  return this ;   }  
98,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,inspectors,public  list <  broadcaster cache inspector >    (  )  {  return inspectors ;   }  
99,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,invalidate expired entries,"protected void   (  )  {  long now =  system . current time millis (  )  ;   set <  string >  inactive clients = new  hash set <  >  (  )  ;  for  (   map .  entry <  string  long >  entry : active clients . entry set (  )  )   {  if  ( now  -  entry . get value (  )   >  client idle time )   {  logger . trace ( "" invalidate client  {  } "" entry . get key (  )  )  ;  inactive clients . add ( entry . get key (  )  )  ;   }   }  for  (   string client id : inactive clients )   {  active clients . remove ( client id )  ;   concurrent linked queue <  cache message >  queue = messages . remove ( client id )  ;  if  ( queue  !  =  null )   {  logger . debug ( ""removed client queue of size:  {  }  for client uuid  {  } "" queue . size (  )  client id )  ;  notify remove cache ( queue )  ;   }  else  {  logger . trace ( ""queue is already null for client:  {  } "" client id )  ;   }   }  for  (   string client id : messages (  )  . key set (  )  )   {  if  (  ! active clients (  )  . contains key ( client id )  )   {  messages (  )  . get ( client id )  . clear (  )  ;   }   }   }  "
100,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,listeners,public  list <  broadcaster cache listener >    (  )  {  return listeners ;   }  
101,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,messages,public  map <  string  concurrent linked queue <  cache message >  >    (  )  {  return messages ;   }  
102,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,notify add cache,"private void   (  string broadcaster id  cache message message )  {  for  (   broadcaster cache listener l : listeners )   {  try  {  l . on add cache ( broadcaster id message )  ;   }  catch  (   exception ex )   {  logger . warn ( "" listener exception"" ex )  ;   }   }   }  "
103,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,notify remove cache,private void   (  concurrent linked queue <  cache message >  message queue )  {  for  (   cache message message : message queue )   {  notify remove cache ( message . get broadcaster id (  )  message )  ;   }   }  
104,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,remove broadcaster cache listener,@ override public  broadcaster cache   (  broadcaster cache listener l )  {  listeners . remove ( l )  ;  return this ;   }  
105,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,retrieve from cache,@ override public  list <  object >    (  string broadcaster id  string uuid )  {  cache candidate ( broadcaster id uuid )  ;   concurrent linked queue <  cache message >  client queue = messages . get ( uuid )  ;   cache message message ;   list <  object >  result = new  array list <  >  (  )  ;  if  ( client queue  =  =  null
106,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,run,@ override public void   (  )  {  invalidate expired entries (  )  ;   }  
107,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,set client idle time,public void   ( long client idle time )  {  this . client idle time = client idle time ;   }  
108,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,set invalidate cache interval,public void   ( long invalidate cache interval )  {  this . invalidate cache interval = invalidate cache interval ;  scheduled future . cancel ( true )  ;  start (  )  ;   }  
109,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,start,@ override public void   (  )  {  scheduled future = task scheduler . schedule with fixed delay ( new  runnable (  )  {  @ override public void run (  )  {  invalidate expired entries (  )  ;   }   }   0 invalidate cache interval  time unit . milliseconds )  ;   }  
110,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,stop,@ override public void   (  )  {  cleanup (  )  ;  if  ( task scheduler  !  =  null )   {  task scheduler . shutdown (  )  ;   }   }  
111,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,to string,@ override public  string   (  )  {  return this . get class (  )  . get name (  )  ;   }  
112,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\cache\UUIDBroadcasterCache.java,uuid,protected  string   (  atmosphere resource r )  {  return r . uuid (  )  ;   }  
113,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\config\AtmosphereHandlerProperty.java, atmosphere handler property,public   (  string name  string value )  {  this . name = name ;  this . value = value ;   }  
114,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\config\AtmosphereHandlerProperty.java,get name,public  string   (  )  {  return name ;   }  
115,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\config\AtmosphereHandlerProperty.java,get value,public  string   (  )  {  return value ;   }  
116,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\config\AtmosphereHandlerProperty.java,set name,public void   (  string name )  {  this . name = name ;   }  
117,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\config\AtmosphereHandlerProperty.java,set value,public void   (  string value )  {  this . value = value ;   }  
118,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\config\ApplicationConfiguration.java, application configuration,public   (  string param name  string param value )  {  this . param name = param name ;  this . param value = param value ;   }  
